"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"JEFIT Workout 2024-05-30","30 May 2024, 02:00","30 May 2024, 03:00","","Bench Press (Dumbbell)",,"",2,"normal",35,5,,,
"JEFIT Workout 2024-05-30","30 May 2024, 02:00","30 May 2024, 03:00","","Bench Press (Dumbbell)",,"",3,"normal",35,4,,,
"JEFIT Workout 2024-05-30","30 May 2024, 02:00","30 May 2024, 03:00","","Bench Press (Dumbbell)",,"",4,"normal",25,10,,,
"JEFIT Workout 2024-05-30","30 May 2024, 02:00","30 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",0,"normal",15,15,,,
"JEFIT Workout 2024-05-30","30 May 2024, 02:00","30 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",1,"normal",20,10,,,
"JEFIT Workout 2024-05-30","30 May 2024, 02:00","30 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",2,"normal",20,9,,,
"JEFIT Workout 2024-05-30","30 May 2024, 02:00","30 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",3,"normal",20,8,,,
"JEFIT Workout 2024-05-30","30 May 2024, 02:00","30 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",4,"normal",15,10,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Barbell Deadlift",,"",0,"normal",40,15,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Barbell Deadlift",,"",1,"normal",60,8,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Barbell Deadlift",,"",2,"normal",60,10,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Barbell Deadlift",,"",3,"normal",60,10,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Barbell Deadlift",,"",4,"normal",40,12,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Barbell Squat",,"",0,"normal",40,10,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Barbell Squat",,"",1,"normal",60,8,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Barbell Squat",,"",2,"normal",60,6,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Barbell Squat",,"",3,"normal",60,8,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Barbell Squat",,"",4,"normal",40,8,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Bicep Curl",,"",0,"normal",36,12,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Bicep Curl",,"",1,"normal",43,7,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Bicep Curl",,"",2,"normal",43,6,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Bicep Curl",,"",3,"normal",43,6,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Bicep Curl",,"",4,"normal",36,8,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Lat Pulldown (Wide Grip)",,"",0,"normal",43,15,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Lat Pulldown (Wide Grip)",,"",1,"normal",57,10,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Lat Pulldown (Wide Grip)",,"",2,"normal",57,9,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Lat Pulldown (Wide Grip)",,"",3,"normal",57,8,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Lat Pulldown (Wide Grip)",,"",4,"normal",43,10,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Seated Row",,"",0,"normal",36,15,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Seated Row",,"",1,"normal",50,10,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Seated Row",,"",2,"normal",50,10,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Seated Row",,"",3,"normal",50,10,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Seated Row",,"",4,"normal",43,15,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Tricep Pushdown (V-Bar)",,"",0,"normal",43,15,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Tricep Pushdown (V-Bar)",,"",1,"normal",50,8,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Tricep Pushdown (V-Bar)",,"",2,"normal",50,8,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Tricep Pushdown (V-Bar)",,"",3,"normal",50,7,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Cable Tricep Pushdown (V-Bar)",,"",4,"normal",43,8,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Bench Press (Dumbbell)",,"",0,"normal",25,15,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Bench Press (Dumbbell)",,"",1,"normal",30,12,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Bench Press (Dumbbell)",,"",2,"normal",30,8,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Bench Press (Dumbbell)",,"",3,"normal",30,5,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Bench Press (Dumbbell)",,"",4,"normal",25,6,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",0,"normal",12.5,15,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",1,"normal",17.5,12,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",2,"normal",17.5,12,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",3,"normal",17.5,12,,,
"JEFIT Workout 2024-05-18","18 May 2024, 02:00","18 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",4,"normal",15,13,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Barbell Deadlift",,"",0,"normal",30,15,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Barbell Deadlift",,"",1,"normal",50,8,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Barbell Deadlift",,"",2,"normal",50,8,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Barbell Deadlift",,"",3,"normal",50,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Barbell Deadlift",,"",4,"normal",30,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Barbell Squat",,"",0,"normal",30,15,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Barbell Squat",,"",1,"normal",50,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Barbell Squat",,"",2,"normal",50,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Barbell Squat",,"",3,"normal",50,8,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Barbell Squat",,"",4,"normal",30,8,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Bicep Curl",,"",0,"normal",36,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Bicep Curl",,"",1,"normal",43,6,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Bicep Curl",,"",2,"normal",43,7,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Bicep Curl",,"",3,"normal",43,6,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Bicep Curl",,"",4,"normal",36,5,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Lat Pulldown (Wide Grip)",,"",0,"normal",36,15,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Lat Pulldown (Wide Grip)",,"",1,"normal",43,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Lat Pulldown (Wide Grip)",,"",2,"normal",43,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Lat Pulldown (Wide Grip)",,"",3,"normal",43,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Lat Pulldown (Wide Grip)",,"",4,"normal",36,15,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Seated Row",,"",0,"normal",36,15,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Seated Row",,"",1,"normal",43,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Seated Row",,"",2,"normal",43,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Seated Row",,"",3,"normal",43,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Seated Row",,"",4,"normal",36,12,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Tricep Pushdown (V-Bar)",,"",0,"normal",43,15,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Tricep Pushdown (V-Bar)",,"",1,"normal",50,8,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Tricep Pushdown (V-Bar)",,"",2,"normal",50,8,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Tricep Pushdown (V-Bar)",,"",3,"normal",50,7,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Cable Tricep Pushdown (V-Bar)",,"",4,"normal",43,6,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Bench Press (Dumbbell)",,"",0,"normal",25,15,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Bench Press (Dumbbell)",,"",1,"normal",30,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Bench Press (Dumbbell)",,"",2,"normal",30,10,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Bench Press (Dumbbell)",,"",3,"normal",30,8,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Bench Press (Dumbbell)",,"",4,"normal",25,9,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",0,"normal",12.5,15,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",1,"normal",17.5,6,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",2,"normal",17.5,9,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",3,"normal",17.5,8,,,
"JEFIT Workout 2024-05-13","13 May 2024, 02:00","13 May 2024, 03:00","","Dumbbell Seated Shoulder Press",,"",4,"normal",12.5,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Ab Rollout (Kneeling)",,"",0,"normal",,15,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Ab Rollout (Kneeling)",,"",1,"normal",,15,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Ab Rollout (Kneeling)",,"",2,"normal",,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Bent-Over Row",,"",0,"normal",35,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Bent-Over Row",,"",1,"normal",35,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Bent-Over Row",,"",2,"normal",35,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Bulgarian Split Squat",,"",0,"normal",10,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Bulgarian Split Squat",,"",1,"normal",10,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Bulgarian Split Squat",,"",2,"normal",10,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Bulgarian Split Squat",,"",3,"normal",10,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Bulgarian Split Squat",,"",4,"normal",10,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Bulgarian Split Squat",,"",5,"normal",10,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Incline Bench Press",,"",0,"normal",15,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Incline Bench Press",,"",1,"normal",15,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Incline Bench Press",,"",2,"normal",15,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Incline Bench Press",,"",3,"normal",15,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Incline Bench Press",,"",4,"normal",15,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Barbell Incline Bench Press",,"",5,"normal",15,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Machine Assisted Dip",,"",0,"normal",50,15,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Machine Assisted Dip",,"",1,"normal",50,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Machine Assisted Dip",,"",2,"normal",50,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Stability Ball Bridge",,"",0,"normal",,15,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Stability Ball Bridge",,"",1,"normal",,15,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","Stability Ball Bridge",,"",2,"normal",,10,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","dumbbell pull across",,"",0,"normal",10,20,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","dumbbell pull across",,"",1,"normal",10,20,,,
"JEFIT Workout 2024-04-16","16 Apr 2024, 08:00","16 Apr 2024, 09:00","","dumbbell pull across",,"",2,"normal",10,20,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Band Upright Row",,"",0,"normal",,20,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Band Upright Row",,"",1,"normal",,20,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Band Upright Row",,"",2,"normal",,20,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Barbell Clean and Jerk",,"",0,"normal",10,20,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Barbell Clean and Jerk",,"",1,"normal",50,15,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Barbell Clean and Jerk",,"",2,"normal",50,15,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Barbell Clean and Jerk",,"",3,"normal",50,15,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Barbell Clean and Jerk",,"",4,"normal",10,18,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Barbell Deadlift",,"",0,"normal",40,10,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Barbell Deadlift",,"",1,"normal",80,6,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Barbell Deadlift",,"",2,"normal",80,5,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Barbell Deadlift",,"",3,"normal",80,4,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Barbell Deadlift",,"",4,"normal",40,7,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Bench Plank",,"",0,"normal",,300,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Bench Plank",,"",1,"normal",,300,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Bench Plank",,"",2,"normal",,300,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Pull-Up",,"",0,"normal",,1,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Pull-Up",,"",1,"normal",,1,,,
"JEFIT Workout 2024-04-11","11 Apr 2024, 08:00","11 Apr 2024, 09:00","","Pull-Up",,"",2,"normal",,1,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Barbell Power Jerk",,"",0,"normal",40,6,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Barbell Power Jerk",,"",1,"normal",50,3,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Barbell Power Jerk",,"",2,"normal",50,3,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Barbell Power Jerk",,"",3,"normal",50,2,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Barbell Power Jerk",,"",4,"normal",40,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Barbell Squat",,"",0,"normal",40,10,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Barbell Squat",,"",1,"normal",81,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Barbell Squat",,"",2,"normal",81,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Barbell Squat",,"",3,"normal",81,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Barbell Squat",,"",4,"normal",40,6,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Bicep Curl",,"",0,"normal",50,8,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Bicep Curl",,"",1,"normal",70,3,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Bicep Curl",,"",2,"normal",65,4,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Bicep Curl",,"",3,"normal",65,4,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Bicep Curl",,"",4,"normal",55,6,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Lat Pulldown",,"",0,"normal",60,8,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Lat Pulldown",,"",1,"normal",70,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Lat Pulldown",,"",2,"normal",70,4,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Lat Pulldown",,"",3,"normal",70,4,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Lat Pulldown",,"",4,"normal",60,8,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Standing Reverse Curl",,"",0,"normal",50,6,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Standing Reverse Curl",,"",1,"normal",60,4,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Standing Reverse Curl",,"",2,"normal",60,4,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Standing Reverse Curl",,"",3,"normal",60,4,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Cable Standing Reverse Curl",,"",4,"normal",50,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Bench Press (Dumbbell)",,"",0,"normal",32,10,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Bench Press (Dumbbell)",,"",1,"normal",34,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Bench Press (Dumbbell)",,"",2,"normal",34,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Bench Press (Dumbbell)",,"",3,"normal",34,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Bench Press (Dumbbell)",,"",4,"normal",32,6,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Dumbbell Seated Shoulder Press",,"",0,"normal",20,8,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Dumbbell Seated Shoulder Press",,"",1,"normal",25,6,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Dumbbell Seated Shoulder Press",,"",2,"normal",25,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Dumbbell Seated Shoulder Press",,"",3,"normal",25,5,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Dumbbell Seated Shoulder Press",,"",4,"normal",20,8,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Pull-Up",,"",0,"normal",,1,,,
"JEFIT Workout 2024-04-09","9 Apr 2024, 08:00","9 Apr 2024, 09:00","","Pull-Up",,"",1,"normal",,1,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Barbell Deadlift",,"",0,"normal",40,8,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Barbell Deadlift",,"",1,"normal",81,4,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Barbell Deadlift",,"",2,"normal",81,4,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Barbell Deadlift",,"",3,"normal",81,4,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Barbell Deadlift",,"",4,"normal",40,8,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Barbell Squat",,"",0,"normal",40,8,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Barbell Squat",,"",1,"normal",81,5,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Barbell Squat",,"",2,"normal",81,4,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Barbell Squat",,"",3,"normal",81,4,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Barbell Squat",,"",4,"normal",40,7,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Cable Bicep Curl",,"",0,"normal",35,8,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Cable Bicep Curl",,"",1,"normal",47,6,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Cable Bicep Curl",,"",2,"normal",47,5,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Cable Bicep Curl",,"",3,"normal",47,4,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Cable Bicep Curl",,"",4,"normal",35,7,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Cable Lat Pulldown (Wide Grip)",,"",0,"normal",59,8,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Cable Lat Pulldown (Wide Grip)",,"",1,"normal",73,4,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Cable Lat Pulldown (Wide Grip)",,"",2,"normal",73,4,,,
"JEFIT Workout 2024-04-06","6 Apr 2024, 08:00","6 Apr 2024, 09:00","","Cable Lat Pulldown (Wide Grip)",,"",3,"normal",73,5,,,
